year,quarter,emission_medium,pollutant_type,quantity_kg,location,regulatory_limit_kg,monitoring_method,discharge_point,exceedance_flag,facility_type,unit,permit_id,regulator,lab_accreditation,test_report_id
2020,Q1,Water,TSS,53.11,Gandhar Gas Cracker,5400.0,Manual grab sampling,GAN-W-4666,No,Petchem,kg,PCB-GAND-82513,KSPCB (Karnataka),MoEF Recognised,TR-2020Q1-313955
2020,Q1,Water,Oil & Grease,2.83,Gandhar Gas Cracker,480.0,Auto-sampler 24h composite,GAN-W-4363,No,Petchem,kg,PCB-GAND-82513,GPCB (Gujarat),MoEF Recognised,TR-2020Q1-752554
2020,Q1,Water,Total Nitrogen,7.25,Gandhar Gas Cracker,1080.0,Online TOC analyser,GAN-W-6870,No,Petchem,kg,PCB-GAND-82513,MPCB (Maharashtra),MoEF Recognised,TR-2020Q1-271337
2020,Q1,Water,Total Phosphorus,2.44,Gandhar Gas Cracker,336.0,Auto-sampler 24h composite,GAN-W-3621,No,Petchem,kg,PCB-GAND-82513,CPCB (Central PCB),External — DNV,TR-2020Q1-722431
2020,Q1,Water,Heavy Metals (Pb),0.17,Gandhar Gas Cracker,38.4,Auto-sampler 24h composite,GAN-W-7169,No,Petchem,kg,PCB-GAND-82513,GPCB (Gujarat),External — DNV,TR-2020Q1-288773
2020,Q1,Water,Heavy Metals (Hg),0.05,Gandhar Gas Cracker,9.6,Auto-sampler 24h composite,GAN-W-4524,No,Petchem,kg,PCB-GAND-82513,WBPCB (West Bengal),External — DNV,TR-2020Q1-403159
2020,Q1,Land,Hazardous Sludge,58.74,Gandhar Gas Cracker,7440.0,Lab analysis,GAN-L-9241,No,Petchem,kg,PCB-GAND-80004,TNPCB (Tamil Nadu),NABL + ISO 17025,TR-2020Q1-644557
2020,Q1,Land,Spent Catalyst,26.31,Gandhar Gas Cracker,4800.0,Weighbridge data,GAN-L-1468,No,Petchem,kg,PCB-GAND-80004,MPCB (Maharashtra),NABL + ISO 17025,TR-2020Q1-821924
2020,Q1,Air,NOx,106.78,Dahej Industrial Cluster,10800.0,Manual stack sampling,DAH-A-8627,No,Petchem,kg,PCB-DAHE-21440,MPCB (Maharashtra),NABL + ISO 17025,TR-2020Q1-371935
2020,Q1,Air,SOx,125.48,Dahej Industrial Cluster,13200.0,CEMS — Continuous,DAH-A-9547,No,Petchem,kg,PCB-DAHE-21440,MPCB (Maharashtra),ISO 17025,TR-2020Q1-014797
2020,Q1,Air,PM10,17.53,Dahej Industrial Cluster,2160.0,CEMS — Continuous,DAH-A-7611,No,Petchem,kg,PCB-DAHE-21440,WBPCB (West Bengal),External — DNV,TR-2020Q1-065074
2020,Q1,Air,PM2.5,7.86,Dahej Industrial Cluster,1320.0,Manual stack sampling,DAH-A-5441,No,Petchem,kg,PCB-DAHE-21440,WBPCB (West Bengal),ISO 17025,TR-2020Q1-661961
2020,Q1,Air,VOC,36.6,Dahej Industrial Cluster,3840.0,CEMS — Continuous,DAH-A-9033,No,Petchem,kg,PCB-DAHE-21440,WBPCB (West Bengal),MoEF Recognised,TR-2020Q1-501224
2020,Q1,Air,CO,13.0,Dahej Industrial Cluster,1680.0,CEMS — Continuous,DAH-A-6165,No,Petchem,kg,PCB-DAHE-21440,OSPCB (Odisha),External — DNV,TR-2020Q1-970965
2020,Q1,Air,NH3,6.31,Dahej Industrial Cluster,744.0,CEMS — Continuous,DAH-A-5214,No,Petchem,kg,PCB-DAHE-21440,WBPCB (West Bengal),NABL + ISO 17025,TR-2020Q1-775038
2020,Q1,Water,BOD,26.64,Dahej Industrial Cluster,3000.0,Auto-sampler 24h composite,DAH-W-2343,No,Petchem,kg,PCB-DAHE-85420,GPCB (Gujarat),NABL,TR-2020Q1-062308
2020,Q1,Water,COD,52.5,Dahej Industrial Cluster,8400.0,Manual grab sampling,DAH-W-7530,No,Petchem,kg,PCB-DAHE-85420,WBPCB (West Bengal),External — DNV,TR-2020Q1-907415
2020,Q1,Water,TSS,42.09,Dahej Industrial Cluster,5400.0,Online TOC analyser,DAH-W-4304,No,Petchem,kg,PCB-DAHE-85420,WBPCB (West Bengal),NABL + ISO 17025,TR-2020Q1-116330
2020,Q1,Water,Oil & Grease,2.76,Dahej Industrial Cluster,480.0,Auto-sampler 24h composite,DAH-W-7717,No,Petchem,kg,PCB-DAHE-85420,OSPCB (Odisha),External — DNV,TR-2020Q1-141676
2020,Q1,Water,Total Nitrogen,6.72,Dahej Industrial Cluster,1080.0,Manual grab sampling,DAH-W-3516,No,Petchem,kg,PCB-DAHE-85420,MPCB (Maharashtra),External — DNV,TR-2020Q1-660458
2020,Q1,Water,Total Phosphorus,3.21,Dahej Industrial Cluster,336.0,Manual grab sampling,DAH-W-6975,No,Petchem,kg,PCB-DAHE-85420,WBPCB (West Bengal),External — DNV,TR-2020Q1-738777
2020,Q1,Water,Heavy Metals (Pb),0.25,Dahej Industrial Cluster,38.4,Online TOC analyser,DAH-W-1801,No,Petchem,kg,PCB-DAHE-85420,MPCB (Maharashtra),NABL + ISO 17025,TR-2020Q1-677894
2020,Q1,Water,Heavy Metals (Hg),0.06,Dahej Industrial Cluster,9.6,Manual grab sampling,DAH-W-3122,No,Petchem,kg,PCB-DAHE-85420,KSPCB (Karnataka),NABL + ISO 17025,TR-2020Q1-130333
2020,Q1,Land,Hazardous Sludge,42.13,Dahej Industrial Cluster,7440.0,Lab analysis,DAH-L-8729,No,Petchem,kg,PCB-DAHE-82911,WBPCB (West Bengal),NABL + ISO 17025,TR-2020Q1-033679
2020,Q1,Land,Spent Catalyst,45.95,Dahej Industrial Cluster,4800.0,Manifest reconciliation,DAH-L-7114,No,Petchem,kg,PCB-DAHE-82911,WBPCB (West Bengal),ISO 17025,TR-2020Q1-360520
2020,Q1,Air,NOx,68.33,Nagothane Plant,10800.0,Manual stack sampling,NAG-A-5878,No,Petchem,kg,PCB-NAGO-32328,WBPCB (West Bengal),NABL + ISO 17025,TR-2020Q1-737444
2020,Q1,Air,SOx,78.79,Nagothane Plant,13200.0,Manual stack sampling,NAG-A-3296,No,Petchem,kg,PCB-NAGO-32328,GPCB (Gujarat),NABL + ISO 17025,TR-2020Q1-500186
2020,Q1,Air,PM10,11.82,Nagothane Plant,2160.0,CEMS — Continuous,NAG-A-6138,No,Petchem,kg,PCB-NAGO-32328,OSPCB (Odisha),ISO 17025,TR-2020Q1-388561
2020,Q1,Air,PM2.5,9.71,Nagothane Plant,1320.0,CEMS — Continuous,NAG-A-2796,No,Petchem,kg,PCB-NAGO-32328,WBPCB (West Bengal),NABL + ISO 17025,TR-2020Q1-425854
2020,Q1,Air,VOC,28.22,Nagothane Plant,3840.0,Manual stack sampling,NAG-A-2834,No,Petchem,kg,PCB-NAGO-32328,WBPCB (West Bengal),NABL,TR-2020Q1-986240
2020,Q1,Air,CO,12.25,Nagothane Plant,1680.0,CEMS — Continuous,NAG-A-3416,No,Petchem,kg,PCB-NAGO-32328,MPCB (Maharashtra),MoEF Recognised,TR-2020Q1-144979
2020,Q1,Air,NH3,3.62,Nagothane Plant,744.0,CEMS — Continuous,NAG-A-3165,No,Petchem,kg,PCB-NAGO-32328,KSPCB (Karnataka),External — DNV,TR-2020Q1-652564
2020,Q1,Water,BOD,15.32,Nagothane Plant,3000.0,Auto-sampler 24h composite,NAG-W-8918,No,Petchem,kg,PCB-NAGO-14397,CPCB (Central PCB),NABL,TR-2020Q1-525498
2020,Q1,Water,COD,73.06,Nagothane Plant,8400.0,Manual grab sampling,NAG-W-6836,No,Petchem,kg,PCB-NAGO-14397,CPCB (Central PCB),MoEF Recognised,TR-2020Q1-651306
2020,Q1,Water,TSS,30.21,Nagothane Plant,5400.0,Manual grab sampling,NAG-W-6946,No,Petchem,kg,PCB-NAGO-14397,APPCB (Andhra Pradesh),MoEF Recognised,TR-2020Q1-330417
2020,Q1,Water,Oil & Grease,4.01,Nagothane Plant,480.0,Manual grab sampling,NAG-W-3533,No,Petchem,kg,PCB-NAGO-14397,WBPCB (West Bengal),NABL,TR-2020Q1-995024
2020,Q1,Water,Total Nitrogen,7.46,Nagothane Plant,1080.0,Online TOC analyser,NAG-W-8675,No,Petchem,kg,PCB-NAGO-14397,CPCB (Central PCB),External — DNV,TR-2020Q1-015319
2020,Q1,Water,Total Phosphorus,1.72,Nagothane Plant,336.0,Auto-sampler 24h composite,NAG-W-4550,No,Petchem,kg,PCB-NAGO-14397,APPCB (Andhra Pradesh),MoEF Recognised,TR-2020Q1-936999
2020,Q1,Water,Heavy Metals (Pb),0.27,Nagothane Plant,38.4,Manual grab sampling,NAG-W-9449,No,Petchem,kg,PCB-NAGO-14397,WBPCB (West Bengal),NABL + ISO 17025,TR-2020Q1-727688
2020,Q1,Land,Hazardous Sludge,51.09,Nagothane Plant,7440.0,Lab analysis,NAG-L-2521,No,Petchem,kg,PCB-NAGO-11888,TNPCB (Tamil Nadu),NABL,TR-2020Q1-777569
2020,Q1,Land,Spent Catalyst,29.96,Nagothane Plant,4800.0,Lab analysis,NAG-L-7252,No,Petchem,kg,PCB-NAGO-11888,MPCB (Maharashtra),NABL + ISO 17025,TR-2020Q1-954936
2020,Q1,Air,NOx,20.21,Visakhapatnam Port,3600.0,CEMS — Continuous,VIS-A-6186,No,Logistics,kg,PCB-VISA-86174,OSPCB (Odisha),External — DNV,TR-2020Q1-220026
2020,Q1,Air,SOx,27.01,Visakhapatnam Port,4400.0,CEMS — Continuous,VIS-A-1256,No,Logistics,kg,PCB-VISA-86174,GPCB (Gujarat),MoEF Recognised,TR-2020Q1-457284
2020,Q1,Air,PM10,5.96,Visakhapatnam Port,720.0,CEMS — Continuous,VIS-A-7414,No,Logistics,kg,PCB-VISA-86174,MPCB (Maharashtra),ISO 17025,TR-2020Q1-431090
2020,Q1,Air,PM2.5,3.77,Visakhapatnam Port,440.0,CEMS — Continuous,VIS-A-9372,No,Logistics,kg,PCB-VISA-86174,GPCB (Gujarat),NABL + ISO 17025,TR-2020Q1-929999
2020,Q1,Air,VOC,11.03,Visakhapatnam Port,1280.0,Manual stack sampling,VIS-A-9230,No,Logistics,kg,PCB-VISA-86174,MPCB (Maharashtra),NABL,TR-2020Q1-212594
2020,Q1,Air,CO,4.35,Visakhapatnam Port,560.0,Manual stack sampling,VIS-A-8648,No,Logistics,kg,PCB-VISA-86174,MPCB (Maharashtra),ISO 17025,TR-2020Q1-812491
2020,Q1,Air,NH3,1.44,Visakhapatnam Port,248.0,CEMS — Continuous,VIS-A-5589,No,Logistics,kg,PCB-VISA-86174,APPCB (Andhra Pradesh),ISO 17025,TR-2020Q1-858944
2020,Q1,Water,BOD,7.58,Visakhapatnam Port,1000.0,Manual grab sampling,VIS-W-9365,No,Logistics,kg,PCB-VISA-20686,GPCB (Gujarat),NABL,TR-2020Q1-852375
2020,Q1,Water,COD,21.21,Visakhapatnam Port,2800.0,Auto-sampler 24h composite,VIS-W-7283,No,Logistics,kg,PCB-VISA-20686,OSPCB (Odisha),MoEF Recognised,TR-2020Q1-726567
2020,Q1,Water,TSS,12.91,Visakhapatnam Port,1800.0,Online TOC analyser,VIS-W-2326,No,Logistics,kg,PCB-VISA-20686,CPCB (Central PCB),MoEF Recognised,TR-2020Q1-906397
2020,Q1,Water,Oil & Grease,1.01,Visakhapatnam Port,160.0,Auto-sampler 24h composite,VIS-W-5261,No,Logistics,kg,PCB-VISA-20686,WBPCB (West Bengal),ISO 17025,TR-2020Q1-720479
2020,Q1,Water,Total Nitrogen,2.69,Visakhapatnam Port,360.0,Manual grab sampling,VIS-W-9122,No,Logistics,kg,PCB-VISA-20686,TNPCB (Tamil Nadu),NABL + ISO 17025,TR-2020Q1-678894
2020,Q1,Water,Total Phosphorus,0.88,Visakhapatnam Port,112.0,Online TOC analyser,VIS-W-4997,No,Logistics,kg,PCB-VISA-20686,CPCB (Central PCB),MoEF Recognised,TR-2020Q1-757213
2020,Q1,Water,Heavy Metals (Pb),0.08,Visakhapatnam Port,12.8,Auto-sampler 24h composite,VIS-W-9002,No,Logistics,kg,PCB-VISA-20686,KSPCB (Karnataka),External — DNV,TR-2020Q1-966524
2020,Q1,Land,Hazardous Sludge,19.77,Visakhapatnam Port,2480.0,Weighbridge data,VIS-L-2325,No,Logistics,kg,PCB-VISA-90049,OSPCB (Odisha),ISO 17025,TR-2020Q1-010267
2020,Q1,Land,Spent Catalyst,8.01,Visakhapatnam Port,1600.0,Weighbridge data,VIS-L-4390,No,Logistics,kg,PCB-VISA-90049,KSPCB (Karnataka),ISO 17025,TR-2020Q1-081809
2020,Q1,Air,NOx,15.26,Mangalore Storage,3600.0,CEMS — Continuous,MAN-A-7951,No,Logistics,kg,PCB-MANG-59658,APPCB (Andhra Pradesh),MoEF Recognised,TR-2020Q1-399729
2020,Q1,Air,SOx,20.59,Mangalore Storage,4400.0,Manual stack sampling,MAN-A-1223,No,Logistics,kg,PCB-MANG-59658,MPCB (Maharashtra),External — DNV,TR-2020Q1-987002
2020,Q1,Air,PM10,4.38,Mangalore Storage,720.0,Manual stack sampling,MAN-A-1890,No,Logistics,kg,PCB-MANG-59658,KSPCB (Karnataka),NABL,TR-2020Q1-368822
2020,Q1,Air,PM2.5,1.98,Mangalore Storage,440.0,Manual stack sampling,MAN-A-7068,No,Logistics,kg,PCB-MANG-59658,TNPCB (Tamil Nadu),NABL + ISO 17025,TR-2020Q1-740558
2020,Q1,Air,VOC,5.69,Mangalore Storage,1280.0,CEMS — Continuous,MAN-A-9709,No,Logistics,kg,PCB-MANG-59658,TNPCB (Tamil Nadu),ISO 17025,TR-2020Q1-407161
2020,Q1,Air,CO,2.4,Mangalore Storage,560.0,CEMS — Continuous,MAN-A-7792,No,Logistics,kg,PCB-MANG-59658,GPCB (Gujarat),NABL,TR-2020Q1-708592
2020,Q1,Air,NH3,1.12,Mangalore Storage,248.0,CEMS — Continuous,MAN-A-5238,No,Logistics,kg,PCB-MANG-59658,WBPCB (West Bengal),External — DNV,TR-2020Q1-990279
2020,Q1,Water,BOD,5.72,Mangalore Storage,1000.0,Online TOC analyser,MAN-W-8857,No,Logistics,kg,PCB-MANG-59855,OSPCB (Odisha),MoEF Recognised,TR-2020Q1-499074
2020,Q1,Water,COD,12.33,Mangalore Storage,2800.0,Auto-sampler 24h composite,MAN-W-1939,No,Logistics,kg,PCB-MANG-59855,MPCB (Maharashtra),NABL,TR-2020Q1-524591
2020,Q1,Water,TSS,8.82,Mangalore Storage,1800.0,Manual grab sampling,MAN-W-6896,No,Logistics,kg,PCB-MANG-59855,APPCB (Andhra Pradesh),NABL + ISO 17025,TR-2020Q1-445052
2020,Q1,Water,Oil & Grease,0.86,Mangalore Storage,160.0,Auto-sampler 24h composite,MAN-W-3483,No,Logistics,kg,PCB-MANG-59855,CPCB (Central PCB),External — DNV,TR-2020Q1-630970
2020,Q1,Water,Total Nitrogen,1.67,Mangalore Storage,360.0,Auto-sampler 24h composite,MAN-W-1900,No,Logistics,kg,PCB-MANG-59855,GPCB (Gujarat),ISO 17025,TR-2020Q1-191217
2020,Q1,Water,Total Phosphorus,0.61,Mangalore Storage,112.0,Auto-sampler 24h composite,MAN-W-4225,No,Logistics,kg,PCB-MANG-59855,MPCB (Maharashtra),MoEF Recognised,TR-2020Q1-963423
2020,Q1,Water,Heavy Metals (Pb),0.05,Mangalore Storage,12.8,Manual grab sampling,MAN-W-7392,No,Logistics,kg,PCB-MANG-59855,APPCB (Andhra Pradesh),MoEF Recognised,TR-2020Q1-754112
2020,Q1,Land,Hazardous Sludge,9.85,Mangalore Storage,2480.0,Lab analysis,MAN-L-4231,No,Logistics,kg,PCB-MANG-39218,GPCB (Gujarat),ISO 17025,TR-2020Q1-942799
2020,Q1,Land,Spent Catalyst,7.92,Mangalore Storage,1600.0,Lab analysis,MAN-L-3004,No,Logistics,kg,PCB-MANG-39218,TNPCB (Tamil Nadu),NABL + ISO 17025,TR-2020Q1-269641
2020,Q1,Air,NOx,16.21,Kochi Tankage,3600.0,Manual stack sampling,KOC-A-9480,No,Logistics,kg,PCB-KOCH-39381,CPCB (Central PCB),ISO 17025,TR-2020Q1-872834
2020,Q1,Air,SOx,19.37,Kochi Tankage,4400.0,Manual stack sampling,KOC-A-8822,No,Logistics,kg,PCB-KOCH-39381,MPCB (Maharashtra),NABL,TR-2020Q1-508476
2020,Q1,Air,PM10,2.25,Kochi Tankage,720.0,CEMS — Continuous,KOC-A-2664,No,Logistics,kg,PCB-KOCH-39381,WBPCB (West Bengal),External — DNV,TR-2020Q1-571394
2020,Q1,Air,PM2.5,1.83,Kochi Tankage,440.0,CEMS — Continuous,KOC-A-8322,No,Logistics,kg,PCB-KOCH-39381,CPCB (Central PCB),ISO 17025,TR-2020Q1-582808
2020,Q1,Air,VOC,7.29,Kochi Tankage,1280.0,CEMS — Continuous,KOC-A-8180,No,Logistics,kg,PCB-KOCH-39381,OSPCB (Odisha),External — DNV,TR-2020Q1-326093
2020,Q1,Air,CO,2.15,Kochi Tankage,560.0,CEMS — Continuous,KOC-A-7018,No,Logistics,kg,PCB-KOCH-39381,KSPCB (Karnataka),External — DNV,TR-2020Q1-465300
2020,Q1,Air,NH3,1.21,Kochi Tankage,248.0,CEMS — Continuous,KOC-A-6639,No,Logistics,kg,PCB-KOCH-39381,WBPCB (West Bengal),External — DNV,TR-2020Q1-469731
2020,Q1,Water,BOD,5.42,Kochi Tankage,1000.0,Manual grab sampling,KOC-W-5556,No,Logistics,kg,PCB-KOCH-52688,TNPCB (Tamil Nadu),ISO 17025,TR-2020Q1-483164
2020,Q1,Water,COD,9.05,Kochi Tankage,2800.0,Auto-sampler 24h composite,KOC-W-3362,No,Logistics,kg,PCB-KOCH-52688,APPCB (Andhra Pradesh),ISO 17025,TR-2020Q1-834139
2020,Q1,Water,TSS,10.4,Kochi Tankage,1800.0,Online TOC analyser,KOC-W-1548,No,Logistics,kg,PCB-KOCH-52688,TNPCB (Tamil Nadu),NABL + ISO 17025,TR-2020Q1-131391
2020,Q1,Water,Oil & Grease,0.5,Kochi Tankage,160.0,Manual grab sampling,KOC-W-7007,No,Logistics,kg,PCB-KOCH-52688,MPCB (Maharashtra),External — DNV,TR-2020Q1-068400
2020,Q1,Water,Total Nitrogen,1.81,Kochi Tankage,360.0,Manual grab sampling,KOC-W-5201,No,Logistics,kg,PCB-KOCH-52688,OSPCB (Odisha),NABL,TR-2020Q1-832485
2020,Q1,Water,Total Phosphorus,0.36,Kochi Tankage,112.0,Auto-sampler 24h composite,KOC-W-1076,No,Logistics,kg,PCB-KOCH-52688,OSPCB (Odisha),NABL + ISO 17025,TR-2020Q1-754166
2020,Q1,Land,Hazardous Sludge,13.23,Kochi Tankage,2480.0,Manifest reconciliation,KOC-L-6123,No,Logistics,kg,PCB-KOCH-59821,GPCB (Gujarat),External — DNV,TR-2020Q1-089904
2020,Q1,Land,Spent Catalyst,7.85,Kochi Tankage,1600.0,Manifest reconciliation,KOC-L-3778,No,Logistics,kg,PCB-KOCH-59821,MPCB (Maharashtra),External — DNV,TR-2020Q1-137770
2020,Q1,Air,NOx,13.35,Nashik Logistics,3600.0,Manual stack sampling,NAS-A-8780,No,Logistics,kg,PCB-NASH-90934,KSPCB (Karnataka),MoEF Recognised,TR-2020Q1-377240
2020,Q1,Air,SOx,18.26,Nashik Logistics,4400.0,CEMS — Continuous,NAS-A-9394,No,Logistics,kg,PCB-NASH-90934,WBPCB (West Bengal),External — DNV,TR-2020Q1-139982
2020,Q1,Air,PM10,2.41,Nashik Logistics,720.0,CEMS — Continuous,NAS-A-3236,No,Logistics,kg,PCB-NASH-90934,WBPCB (West Bengal),NABL,TR-2020Q1-852234
2020,Q1,Air,PM2.5,1.53,Nashik Logistics,440.0,Manual stack sampling,NAS-A-8894,No,Logistics,kg,PCB-NASH-90934,APPCB (Andhra Pradesh),NABL + ISO 17025,TR-2020Q1-934349
2020,Q1,Air,VOC,5.94,Nashik Logistics,1280.0,CEMS — Continuous,NAS-A-5736,No,Logistics,kg,PCB-NASH-90934,OSPCB (Odisha),ISO 17025,TR-2020Q1-346445
2020,Q1,Air,CO,2.14,Nashik Logistics,560.0,CEMS — Continuous,NAS-A-6446,No,Logistics,kg,PCB-NASH-90934,GPCB (Gujarat),ISO 17025,TR-2020Q1-816841
2020,Q1,Air,NH3,1.11,Nashik Logistics,248.0,CEMS — Continuous,NAS-A-6067,No,Logistics,kg,PCB-NASH-90934,GPCB (Gujarat),NABL + ISO 17025,TR-2020Q1-012769
2020,Q1,Water,BOD,4.05,Nashik Logistics,1000.0,Auto-sampler 24h composite,NAS-W-2809,No,Logistics,kg,PCB-NASH-73003,MPCB (Maharashtra),ISO 17025,TR-2020Q1-487125
2020,Q1,Water,COD,10.5,Nashik Logistics,2800.0,Auto-sampler 24h composite,NAS-W-3934,No,Logistics,kg,PCB-NASH-73003,OSPCB (Odisha),External — DNV,TR-2020Q1-482598
2020,Q1,Water,TSS,8.16,Nashik Logistics,1800.0,Manual grab sampling,NAS-W-9976,No,Logistics,kg,PCB-NASH-73003,GPCB (Gujarat),MoEF Recognised,TR-2020Q1-292238
2020,Q1,Water,Oil & Grease,0.71,Nashik Logistics,160.0,Manual grab sampling,NAS-W-6435,No,Logistics,kg,PCB-NASH-73003,WBPCB (West Bengal),External — DNV,TR-2020Q1-355229
2020,Q1,Water,Total Nitrogen,1.21,Nashik Logistics,360.0,Manual grab sampling,NAS-W-7948,No,Logistics,kg,PCB-NASH-73003,KSPCB (Karnataka),ISO 17025,TR-2020Q1-894670
2020,Q1,Water,Total Phosphorus,0.52,Nashik Logistics,112.0,Online TOC analyser,NAS-W-7177,No,Logistics,kg,PCB-NASH-73003,APPCB (Andhra Pradesh),NABL + ISO 17025,TR-2020Q1-122464
2020,Q1,Land,Hazardous Sludge,8.78,Nashik Logistics,2480.0,Lab analysis,NAS-L-5551,No,Logistics,kg,PCB-NASH-70494,WBPCB (West Bengal),External — DNV,TR-2020Q1-333725
2020,Q1,Land,Spent Catalyst,6.48,Nashik Logistics,1600.0,Lab analysis,NAS-L-4350,No,Logistics,kg,PCB-NASH-70494,WBPCB (West Bengal),ISO 17025,TR-2020Q1-285859
2020,Q1,Air,NOx,9.68,Kandla Terminal,3600.0,CEMS — Continuous,KAN-A-3332,No,Logistics,kg,PCB-KAND-33935,OSPCB (Odisha),ISO 17025,TR-2020Q1-927469
2020,Q1,Air,SOx,15.33,Kandla Terminal,4400.0,Manual stack sampling,KAN-A-5842,No,Logistics,kg,PCB-KAND-33935,MPCB (Maharashtra),MoEF Recognised,TR-2020Q1-690211
2020,Q1,Air,PM10,2.19,Kandla Terminal,720.0,CEMS — Continuous,KAN-A-8684,No,Logistics,kg,PCB-KAND-33935,GPCB (Gujarat),NABL + ISO 17025,TR-2020Q1-578586
2020,Q1,Air,PM2.5,1.68,Kandla Terminal,440.0,Manual stack sampling,KAN-A-5342,No,Logistics,kg,PCB-KAND-33935,GPCB (Gujarat),ISO 17025,TR-2020Q1-615879
2020,Q1,Air,VOC,4.78,Kandla Terminal,1280.0,CEMS — Continuous,KAN-A-9288,No,Logistics,kg,PCB-KAND-33935,KSPCB (Karnataka),External — DNV,TR-2020Q1-796215
2020,Q1,Air,CO,1.44,Kandla Terminal,560.0,Manual stack sampling,KAN-A-9998,No,Logistics,kg,PCB-KAND-33935,KSPCB (Karnataka),MoEF Recognised,TR-2020Q1-266612
2020,Q1,Air,NH3,0.81,Kandla Terminal,248.0,CEMS — Continuous,KAN-A-9619,No,Logistics,kg,PCB-KAND-33935,WBPCB (West Bengal),External — DNV,TR-2020Q1-462539
2020,Q1,Water,BOD,3.95,Kandla Terminal,1000.0,Auto-sampler 24h composite,KAN-W-2464,No,Logistics,kg,PCB-KAND-16004,OSPCB (Odisha),NABL + ISO 17025,TR-2020Q1-715523
2020,Q1,Water,COD,8.34,Kandla Terminal,2800.0,Online TOC analyser,KAN-W-9382,No,Logistics,kg,PCB-KAND-16004,GPCB (Gujarat),External — DNV,TR-2020Q1-032828
2020,Q1,Water,TSS,8.16,Kandla Terminal,1800.0,Auto-sampler 24h composite,KAN-W-4528,No,Logistics,kg,PCB-KAND-16004,WBPCB (West Bengal),External — DNV,TR-2020Q1-742008
2020,Q1,Water,Oil & Grease,0.48,Kandla Terminal,160.0,Manual grab sampling,KAN-W-9987,No,Logistics,kg,PCB-KAND-16004,OSPCB (Odisha),NABL,TR-2020Q1-804999
2020,Q1,Water,Total Nitrogen,1.3,Kandla Terminal,360.0,Auto-sampler 24h composite,KAN-W-2221,No,Logistics,kg,PCB-KAND-16004,CPCB (Central PCB),ISO 17025,TR-2020Q1-366202
2020,Q1,Water,Total Phosphorus,0.36,Kandla Terminal,112.0,Auto-sampler 24h composite,KAN-W-7096,No,Logistics,kg,PCB-KAND-16004,MPCB (Maharashtra),ISO 17025,TR-2020Q1-444521
2020,Q1,Land,Hazardous Sludge,6.38,Kandla Terminal,2480.0,Lab analysis,KAN-L-4401,No,Logistics,kg,PCB-KAND-24633,KSPCB (Karnataka),NABL,TR-2020Q1-094787
2020,Q1,Land,Spent Catalyst,4.17,Kandla Terminal,1600.0,Lab analysis,KAN-L-5500,No,Logistics,kg,PCB-KAND-24633,MPCB (Maharashtra),NABL + ISO 17025,TR-2020Q1-833670
2020,Q1,Air,NOx,13.94,Tuticorin Port Cluster,3600.0,CEMS — Continuous,TUT-A-7838,No,Logistics,kg,PCB-TUTI-94638,APPCB (Andhra Pradesh),ISO 17025,TR-2020Q1-113732
2020,Q1,Air,SOx,16.29,Tuticorin Port Cluster,4400.0,CEMS — Continuous,TUT-A-6012,No,Logistics,kg,PCB-TUTI-94638,CPCB (Central PCB),NABL + ISO 17025,TR-2020Q1-350990
2020,Q1,Air,PM10,2.2,Tuticorin Port Cluster,720.0,CEMS — Continuous,TUT-A-8854,No,Logistics,kg,PCB-TUTI-94638,TNPCB (Tamil Nadu),ISO 17025,TR-2020Q1-462615
2020,Q1,Air,PM2.5,1.76,Tuticorin Port Cluster,440.0,Manual stack sampling,TUT-A-8976,No,Logistics,kg,PCB-TUTI-94638,CPCB (Central PCB),NABL,TR-2020Q1-674231
2020,Q1,Air,VOC,4.39,Tuticorin Port Cluster,1280.0,CEMS — Continuous,TUT-A-9118,No,Logistics,kg,PCB-TUTI-94638,OSPCB (Odisha),NABL + ISO 17025,TR-2020Q1-234670
2020,Q1,Air,CO,2.21,Tuticorin Port Cluster,560.0,CEMS — Continuous,TUT-A-1300,No,Logistics,kg,PCB-TUTI-94638,KSPCB (Karnataka),MoEF Recognised,TR-2020Q1-365890
2020,Q1,Air,NH3,0.65,Tuticorin Port Cluster,248.0,CEMS — Continuous,TUT-A-1679,No,Logistics,kg,PCB-TUTI-94638,GPCB (Gujarat),External — DNV,TR-2020Q1-319437
2020,Q1,Water,BOD,4.03,Tuticorin Port Cluster,1000.0,Auto-sampler 24h composite,TUT-W-4937,No,Logistics,kg,PCB-TUTI-22569,CPCB (Central PCB),ISO 17025,TR-2020Q1-695606
2020,Q1,Water,COD,10.12,Tuticorin Port Cluster,2800.0,Auto-sampler 24h composite,TUT-W-4936,No,Logistics,kg,PCB-TUTI-22569,CPCB (Central PCB),NABL,TR-2020Q1-742716
2020,Q1,Water,TSS,7.11,Tuticorin Port Cluster,1800.0,Manual grab sampling,TUT-W-6770,No,Logistics,kg,PCB-TUTI-22569,GPCB (Gujarat),NABL + ISO 17025,TR-2020Q1-890493
2020,Q1,Water,Oil & Grease,0.74,Tuticorin Port Cluster,160.0,Auto-sampler 24h composite,TUT-W-9817,No,Logistics,kg,PCB-TUTI-22569,APPCB (Andhra Pradesh),NABL + ISO 17025,TR-2020Q1-965609
