company,year,esg_capex,green_assets,scope1_emissions_tco2e,scope2_emissions_tco2e,esg_score,sustainability_projects,sector,rating_provider,rating_year,environmental_sub_score,social_sub_score,governance_sub_score,controversies_count,water_withdrawal_kl,waste_generated_mt,renewable_energy_pct,women_in_leadership_pct,ltifr,assurance_level,assurance_provider
Vector Cement Corp,1991,17.41,101.8,28274.78,16627.83,63.41,6,Cement & Construction Materials,S&P CSA,1991,69.16,68.61,61.94,4,121314.9,7472.9,22.97,24.98,0.549,None,—
Vector Cement Corp,1992,46.49,161.99,34982.37,26908.2,65.01,6,Cement & Construction Materials,Internal,1992,59.97,59.23,62.21,4,165066.0,9305.2,21.04,21.68,1.017,Reasonable,TUV Nord
Vector Cement Corp,1993,49.49,183.96,34602.96,19647.86,65.33,11,Cement & Construction Materials,Sustainalytics,1993,72.22,62.5,67.46,2,150960.2,8044.7,31.58,24.37,0.543,Limited,EY
Vector Cement Corp,1994,18.56,38.95,35045.07,16664.1,65.91,9,Cement & Construction Materials,Internal,1994,74.14,65.04,62.43,4,121894.8,6895.7,31.19,24.45,0.479,Limited,Deloitte
Vector Cement Corp,1995,72.3,167.94,31460.91,23831.76,69.65,8,Cement & Construction Materials,S&P CSA,1995,79.99,62.89,66.11,0,108409.3,11681.2,38.4,15.24,0.079,None,—
Vector Cement Corp,1996,62.61,239.88,47500.77,33474.66,68.81,6,Cement & Construction Materials,Sustainalytics,1996,65.84,71.78,66.32,4,90392.5,3776.7,22.33,18.28,0.355,Reasonable,Deloitte
Vector Cement Corp,1997,45.57,205.78,51398.86,23386.89,70.53,4,Cement & Construction Materials,S&P CSA,1997,69.49,62.7,70.81,2,196155.7,8969.3,36.15,24.92,0.256,Reasonable,KPMG
Vector Cement Corp,1998,120.68,164.13,45308.22,19960.89,72.15,9,Cement & Construction Materials,MSCI,1998,72.67,72.4,80.05,5,153075.5,6045.3,34.92,26.54,0.785,None,—
Vector Cement Corp,1999,57.23,112.48,37430.56,20785.27,71.98,10,Cement & Construction Materials,CDP,1999,74.47,78.62,78.95,3,111300.9,12479.9,33.69,31.87,0.273,Limited,KPMG
Vector Cement Corp,2000,40.65,325.05,49244.63,23500.15,74.89,9,Cement & Construction Materials,Internal,2000,69.85,79.93,81.76,1,169889.9,9767.3,32.34,18.38,0.241,Limited,TUV Nord
Vector Cement Corp,2001,43.71,134.35,53046.83,28458.2,75.65,15,Cement & Construction Materials,MSCI,2001,79.43,72.48,75.0,2,224708.7,3807.3,36.84,27.01,0.507,Limited,EY
Vector Cement Corp,2002,129.69,99.2,40733.38,27174.79,78.6,11,Cement & Construction Materials,MSCI,2002,82.03,83.27,75.47,2,87388.9,10905.5,24.88,31.06,0.78,Limited,TUV Nord
Vector Cement Corp,2003,127.82,318.31,64277.39,39822.08,78.51,12,Cement & Construction Materials,Sustainalytics,2003,89.43,74.12,83.97,3,347390.8,18371.9,46.63,24.89,0.73,Limited,KPMG
Vector Cement Corp,2004,184.77,269.46,53421.82,32401.11,81.08,11,Cement & Construction Materials,Internal,2004,77.22,78.96,83.67,0,187630.5,16466.1,47.19,18.13,0.681,Reasonable,TUV Nord
Vector Cement Corp,2005,159.35,538.02,57854.0,31670.68,83.2,12,Cement & Construction Materials,S&P CSA,2005,91.24,86.45,88.13,0,316411.7,19760.2,42.93,33.67,0.418,Reasonable,BSI
Vector Cement Corp,2006,171.88,202.29,63340.77,29969.89,82.57,14,Cement & Construction Materials,Sustainalytics,2006,76.81,88.03,84.6,4,242143.4,13249.2,60.92,19.71,0.391,Limited,—
Vector Cement Corp,2007,135.8,584.75,71719.91,35137.75,81.84,9,Cement & Construction Materials,CDP,2007,78.42,75.8,81.82,4,297771.4,16247.4,31.65,20.64,0.389,Reasonable,—
Vector Cement Corp,2008,59.52,606.53,55863.94,31221.15,84.31,12,Cement & Construction Materials,MSCI,2008,88.47,82.82,80.71,1,389140.2,22931.1,28.57,42.46,0.512,Limited,DNV
Vector Cement Corp,2009,312.36,366.04,69505.84,31854.38,87.0,10,Cement & Construction Materials,S&P CSA,2009,83.12,79.87,93.14,1,257053.7,9867.5,48.09,30.22,0.199,None,—
Vector Cement Corp,2010,300.76,742.85,58184.34,32627.59,84.53,14,Cement & Construction Materials,S&P CSA,2010,80.92,87.27,79.83,2,320004.7,19010.2,49.89,31.91,0.582,None,—
Vector Cement Corp,2011,279.1,563.73,79452.44,41819.15,89.74,15,Cement & Construction Materials,Sustainalytics,2011,90.54,93.49,89.45,1,279001.5,26730.5,47.08,34.12,0.348,None,—
Vector Cement Corp,2012,188.45,206.7,72538.48,42917.43,86.57,16,Cement & Construction Materials,CDP,2012,83.7,87.06,82.42,3,554998.1,20874.6,58.67,35.42,0.05,None,—
Vector Cement Corp,2013,98.39,784.64,92811.85,49660.92,89.48,16,Cement & Construction Materials,MSCI,2013,88.32,93.72,94.48,2,503630.6,33050.0,66.45,38.75,0.05,Limited,EY
Vector Cement Corp,2014,243.99,610.36,84445.93,46149.25,91.9,16,Cement & Construction Materials,Sustainalytics,2014,98.0,89.37,87.3,1,600622.9,24831.2,45.38,42.43,0.05,None,—
Vector Cement Corp,2015,310.56,1007.32,82727.98,35265.94,94.54,14,Cement & Construction Materials,S&P CSA,2015,86.69,94.75,98.0,1,448164.8,11877.8,30.71,35.48,0.05,Limited,KPMG
Vector Cement Corp,2016,403.04,814.61,83539.57,48762.67,93.48,17,Cement & Construction Materials,Internal,2016,92.8,97.33,90.86,0,598392.1,13793.5,49.92,33.52,0.05,Limited,BSI
Vector Cement Corp,2017,588.91,863.87,86166.28,50468.63,95.0,17,Cement & Construction Materials,Internal,2017,94.86,96.74,92.05,0,529347.4,25604.6,71.17,48.7,0.063,Limited,—
Vector Cement Corp,2018,447.02,796.26,97052.43,47784.92,95.0,14,Cement & Construction Materials,S&P CSA,2018,98.0,88.46,89.01,2,217746.6,36689.5,62.38,50.36,0.05,Limited,EY
Vector Cement Corp,2019,428.8,962.5,119090.6,57443.86,95.0,22,Cement & Construction Materials,MSCI,2019,88.53,98.0,98.0,6,601475.4,31141.4,72.38,40.23,0.05,Limited,—
Vector Cement Corp,2020,790.58,1037.86,109952.09,61855.08,95.0,18,Cement & Construction Materials,Sustainalytics,2020,98.0,88.65,91.69,3,498553.9,42173.4,69.67,35.36,0.05,Limited,EY
Vector Cement Corp,2021,257.79,1570.36,85130.61,52641.27,95.0,21,Cement & Construction Materials,CDP,2021,91.99,92.99,98.0,4,317206.4,20624.8,73.6,42.22,0.05,Reasonable,EY
Vector Cement Corp,2022,880.8,1102.63,104409.55,63912.57,95.0,16,Cement & Construction Materials,MSCI,2022,98.0,94.58,93.62,5,1028436.5,42891.4,82.95,39.84,0.588,Reasonable,EY
Vector Cement Corp,2023,210.52,1688.55,106004.35,62087.75,95.0,19,Cement & Construction Materials,Internal,2023,97.5,90.42,89.63,0,486936.4,41332.4,87.05,48.47,0.05,Limited,Deloitte
Vector Cement Corp,2024,274.77,754.35,127729.28,86095.5,95.0,16,Cement & Construction Materials,Internal,2024,87.87,87.39,98.0,0,1237338.1,64844.0,83.91,44.07,0.064,Reasonable,Deloitte
Lumen Concrete,1989,181.28,505.09,133381.96,70665.18,38.85,5,Cement & Construction Materials,S&P CSA,1989,39.82,44.28,34.93,0,609591.7,15732.4,12.94,26.49,0.552,Limited,BSI
Lumen Concrete,1990,128.48,341.78,178453.75,96431.7,36.33,8,Cement & Construction Materials,Sustainalytics,1990,29.48,40.08,32.3,2,635000.1,19962.9,0.0,14.05,0.255,None,—
Lumen Concrete,1991,102.02,156.39,156990.94,68907.8,42.35,7,Cement & Construction Materials,CDP,1991,50.92,42.65,41.74,1,469506.6,22093.6,23.5,12.78,0.586,Limited,TUV Nord
Lumen Concrete,1992,148.43,383.85,129828.14,79272.62,37.91,4,Cement & Construction Materials,Sustainalytics,1992,44.63,33.13,38.32,6,741493.8,8011.9,13.73,12.1,0.966,None,—
Lumen Concrete,1993,80.12,732.97,167109.97,88088.24,44.42,3,Cement & Construction Materials,Sustainalytics,1993,38.75,51.4,52.21,0,693682.4,7961.4,32.83,9.43,0.677,Reasonable,DNV
Lumen Concrete,1994,98.62,489.16,191871.39,112953.08,44.37,3,Cement & Construction Materials,S&P CSA,1994,38.34,39.75,46.92,1,853562.2,8116.5,25.14,17.78,0.639,Reasonable,DNV
Lumen Concrete,1995,261.32,923.55,154559.86,113534.95,41.37,6,Cement & Construction Materials,Internal,1995,37.04,39.61,50.22,2,132083.6,16108.4,35.51,15.47,0.401,Limited,—
Lumen Concrete,1996,376.21,617.2,196520.76,114649.08,42.09,6,Cement & Construction Materials,CDP,1996,40.68,49.25,51.02,6,375187.6,46100.4,27.03,33.96,0.539,Limited,KPMG
Lumen Concrete,1997,218.99,642.69,156478.22,89114.58,45.66,8,Cement & Construction Materials,CDP,1997,52.57,45.57,53.61,2,606891.8,28133.4,29.74,31.65,0.521,Reasonable,ERM
Lumen Concrete,1998,486.88,850.95,162733.82,109188.56,45.34,10,Cement & Construction Materials,S&P CSA,1998,51.01,38.68,42.06,2,610763.3,67183.1,25.01,10.86,0.379,None,—
Lumen Concrete,1999,490.21,1171.8,196477.76,132232.1,45.46,9,Cement & Construction Materials,Internal,1999,45.18,38.68,39.96,0,359935.8,45090.2,24.32,28.43,0.271,Limited,ERM
Lumen Concrete,2000,135.35,1322.35,256488.14,136564.97,48.88,9,Cement & Construction Materials,CDP,2000,50.25,48.22,58.85,2,700897.0,23611.2,51.58,36.7,0.715,Limited,TUV Nord
Lumen Concrete,2001,471.57,429.27,276230.28,145005.72,51.63,13,Cement & Construction Materials,CDP,2001,44.17,54.81,45.79,1,1345458.3,46679.7,34.69,27.09,0.276,Reasonable,DNV
Lumen Concrete,2002,564.32,724.22,239688.68,163087.57,47.44,8,Cement & Construction Materials,CDP,2002,39.55,48.3,42.77,1,483431.1,25146.3,37.75,22.39,0.2,None,—
Lumen Concrete,2003,639.02,559.84,193309.06,98456.23,47.83,14,Cement & Construction Materials,S&P CSA,2003,45.09,47.82,48.37,3,370617.3,21881.4,35.68,23.46,0.557,None,—
Lumen Concrete,2004,442.34,539.15,190603.37,110169.31,53.39,12,Cement & Construction Materials,MSCI,2004,48.81,45.71,56.36,3,623155.1,39770.8,39.05,33.04,0.693,None,—
Lumen Concrete,2005,462.63,1986.4,260272.62,180851.76,51.71,5,Cement & Construction Materials,Sustainalytics,2005,53.03,47.34,60.65,0,1411989.8,25956.3,39.47,28.69,1.048,Reasonable,ERM
Lumen Concrete,2006,823.35,1279.48,327270.87,160407.2,53.61,12,Cement & Construction Materials,Sustainalytics,2006,60.98,48.28,59.36,1,382012.6,60374.2,39.63,27.1,0.547,Limited,KPMG
Lumen Concrete,2007,1150.32,767.02,262773.53,176527.19,54.16,12,Cement & Construction Materials,S&P CSA,2007,63.22,53.79,62.26,1,722404.1,58545.4,43.7,34.05,0.12,Limited,EY
Lumen Concrete,2008,572.09,1703.03,241192.63,140754.95,52.51,13,Cement & Construction Materials,Internal,2008,59.63,53.08,46.72,4,912154.2,73698.1,57.03,34.05,0.05,Limited,TUV Nord
Lumen Concrete,2009,836.46,2532.44,278710.2,181452.14,56.54,16,Cement & Construction Materials,Internal,2009,63.67,50.3,56.85,3,1297814.7,63388.0,55.34,33.7,0.05,Reasonable,DNV
Lumen Concrete,2010,924.17,744.85,289272.65,151819.37,56.01,14,Cement & Construction Materials,Internal,2010,52.46,57.66,54.21,3,745233.7,29506.0,40.47,34.16,0.48,Limited,BSI
Lumen Concrete,2011,447.64,2830.27,298901.28,234056.89,61.0,13,Cement & Construction Materials,S&P CSA,2011,65.28,66.65,68.74,1,508735.4,98357.3,52.68,38.67,0.22,Limited,TUV Nord
Lumen Concrete,2012,849.15,3196.93,376199.23,190923.74,57.91,12,Cement & Construction Materials,Sustainalytics,2012,57.67,60.5,58.88,1,664120.7,67147.1,63.4,41.36,0.18,Reasonable,BSI
Lumen Concrete,2013,762.14,2372.04,324735.84,144320.87,62.71,15,Cement & Construction Materials,Sustainalytics,2013,61.75,62.49,66.73,3,2197787.0,108601.1,61.31,42.24,0.114,Limited,Deloitte
Lumen Concrete,2014,1691.06,1977.44,356785.94,149058.9,63.1,17,Cement & Construction Materials,MSCI,2014,70.38,67.16,63.41,1,527420.9,33420.4,52.36,34.46,0.322,Reasonable,TUV Nord
Lumen Concrete,2015,621.23,1970.03,389800.45,224937.26,63.45,10,Cement & Construction Materials,CDP,2015,69.93,66.4,59.9,0,967618.3,52127.6,60.78,44.77,0.05,None,—
Lumen Concrete,2016,1631.09,4140.44,332834.73,239181.32,59.85,17,Cement & Construction Materials,CDP,2016,60.54,54.72,61.22,3,2217934.5,69973.5,58.92,34.22,0.171,Limited,DNV
Lumen Concrete,2017,2719.6,5382.21,431238.99,291636.97,62.46,20,Cement & Construction Materials,CDP,2017,64.27,64.17,56.83,4,3096842.7,68610.3,63.12,40.02,0.05,Limited,—
Lumen Concrete,2018,1711.42,2609.86,429809.41,293603.56,65.47,15,Cement & Construction Materials,Internal,2018,64.93,68.16,61.8,0,2642812.2,69140.0,43.9,40.73,0.05,Limited,EY
Lumen Concrete,2019,2764.3,3504.74,407831.5,318742.89,65.65,17,Cement & Construction Materials,S&P CSA,2019,58.58,59.65,60.39,2,3538600.7,98105.1,60.06,36.38,0.05,None,—
Lumen Concrete,2020,1367.53,5263.49,403932.16,225584.86,63.44,20,Cement & Construction Materials,S&P CSA,2020,58.24,61.86,57.67,1,4093793.5,148726.8,75.83,46.58,0.104,Limited,ERM
Lumen Concrete,2021,1706.91,5217.29,532831.06,300488.69,66.3,17,Cement & Construction Materials,S&P CSA,2021,72.8,73.57,66.53,2,3741688.1,137169.6,54.39,48.1,0.05,None,—
Lumen Concrete,2022,1342.96,2913.18,440950.56,192375.11,66.6,21,Cement & Construction Materials,Sustainalytics,2022,63.7,71.73,65.11,2,1962187.9,178624.3,88.67,43.6,0.05,Limited,EY
Lumen Concrete,2023,3034.68,9418.87,468548.26,273777.9,66.7,18,Cement & Construction Materials,Internal,2023,75.58,71.62,63.57,2,1453305.1,124223.2,67.9,38.73,0.09,None,—
Lumen Concrete,2024,4227.23,6045.56,557781.49,343955.85,68.28,21,Cement & Construction Materials,Sustainalytics,2024,66.86,73.76,74.51,2,1432951.5,247101.6,82.41,49.82,0.05,Limited,KPMG
Solstice Building Products,1989,26.35,141.53,52647.48,30750.74,37.45,5,Cement & Construction Materials,Sustainalytics,1989,34.8,35.01,36.36,0,121053.9,9197.5,24.86,26.48,0.77,Limited,KPMG
Solstice Building Products,1990,29.28,95.09,53763.87,33104.69,36.94,6,Cement & Construction Materials,Sustainalytics,1990,31.81,41.46,35.65,0,173683.6,3788.0,7.7,18.9,0.679,Reasonable,KPMG
Solstice Building Products,1991,60.63,169.15,65720.17,36861.22,39.71,3,Cement & Construction Materials,MSCI,1991,40.97,33.03,49.04,3,105129.8,10601.9,24.78,21.97,0.921,Limited,BSI
Solstice Building Products,1992,120.35,164.68,61123.58,27130.71,40.68,13,Cement & Construction Materials,Internal,1992,33.9,36.78,41.29,0,258338.0,4765.4,19.43,14.42,0.798,Limited,KPMG
Solstice Building Products,1993,77.0,310.01,70171.51,42518.7,40.41,11,Cement & Construction Materials,CDP,1993,40.16,32.71,48.1,3,301484.7,17893.8,32.51,22.85,0.537,Limited,TUV Nord
Solstice Building Products,1994,67.88,214.21,61636.24,35811.48,45.12,5,Cement & Construction Materials,MSCI,1994,41.85,45.43,53.52,0,254213.3,3972.3,42.1,20.23,0.358,Reasonable,EY
Solstice Building Products,1995,87.3,273.78,77227.03,36384.56,42.15,9,Cement & Construction Materials,CDP,1995,53.36,46.93,37.22,2,351371.4,15938.3,27.67,26.51,0.05,None,—
Solstice Building Products,1996,105.94,175.97,66992.38,47883.58,48.3,10,Cement & Construction Materials,MSCI,1996,49.29,46.96,47.22,1,264976.7,17408.9,28.96,20.53,0.323,Reasonable,KPMG
Solstice Building Products,1997,57.31,244.18,61543.8,41143.17,46.7,9,Cement & Construction Materials,S&P CSA,1997,44.85,45.77,50.19,4,56065.3,5585.4,28.15,27.24,0.378,Limited,DNV
Solstice Building Products,1998,64.66,367.19,77713.68,45898.32,49.5,12,Cement & Construction Materials,Internal,1998,60.8,48.0,58.59,3,171882.8,22715.1,11.97,20.43,0.198,Limited,TUV Nord
Solstice Building Products,1999,150.7,527.18,62228.91,36911.68,47.39,4,Cement & Construction Materials,S&P CSA,1999,48.9,53.95,51.61,2,116631.0,14648.1,24.91,19.96,0.282,None,—
Solstice Building Products,2000,117.95,276.01,75817.84,37038.28,50.13,7,Cement & Construction Materials,S&P CSA,2000,45.52,52.77,44.25,4,470356.2,12315.5,25.96,26.19,0.924,Limited,ERM
Solstice Building Products,2001,99.67,636.74,104345.29,44699.81,54.52,9,Cement & Construction Materials,Sustainalytics,2001,57.94,60.57,52.93,1,553211.7,23778.8,24.79,21.14,0.05,Reasonable,ERM
Solstice Building Products,2002,133.64,269.36,96679.78,48836.55,50.97,10,Cement & Construction Materials,MSCI,2002,45.96,57.37,56.64,3,326682.5,21006.8,27.35,31.67,0.385,Limited,BSI
Solstice Building Products,2003,245.66,194.28,88646.12,40251.86,56.01,13,Cement & Construction Materials,Internal,2003,62.4,54.95,51.35,6,385117.3,7398.7,50.86,22.59,0.05,None,—
Solstice Building Products,2004,170.78,624.83,115383.56,72549.44,56.43,14,Cement & Construction Materials,CDP,2004,63.5,60.32,61.78,4,429036.0,22447.5,57.6,24.28,0.05,Limited,—
Solstice Building Products,2005,233.9,214.93,102615.89,68684.25,59.29,13,Cement & Construction Materials,MSCI,2005,55.09,53.28,58.7,2,436586.6,14242.1,50.99,33.76,0.05,None,—
Solstice Building Products,2006,116.59,469.79,104675.72,53509.3,58.29,14,Cement & Construction Materials,Sustainalytics,2006,69.13,60.47,61.25,6,546230.2,34232.1,38.6,35.3,0.232,Reasonable,DNV
Solstice Building Products,2007,284.2,665.93,119695.21,60919.93,60.56,16,Cement & Construction Materials,CDP,2007,63.03,57.59,57.33,2,258966.0,19015.4,37.26,22.82,0.25,None,—
Solstice Building Products,2008,295.29,704.65,111530.68,57936.97,58.37,15,Cement & Construction Materials,Internal,2008,62.2,57.36,53.73,0,526917.8,19163.5,56.39,26.53,0.078,Reasonable,BSI
Solstice Building Products,2009,241.57,362.35,121539.56,64501.14,62.74,15,Cement & Construction Materials,Internal,2009,62.98,64.44,70.36,4,460329.2,43278.3,60.4,35.64,0.05,Reasonable,BSI
Solstice Building Products,2010,341.29,1001.15,107645.47,55790.87,64.96,18,Cement & Construction Materials,MSCI,2010,66.27,61.6,70.62,1,687031.8,44453.5,48.64,31.03,0.05,None,—
Solstice Building Products,2011,386.59,1235.87,149497.5,91263.72,63.36,15,Cement & Construction Materials,CDP,2011,65.31,58.07,69.08,6,777872.3,10707.1,43.9,39.35,0.153,Limited,ERM
Solstice Building Products,2012,678.56,656.97,119082.48,60552.02,65.26,16,Cement & Construction Materials,Sustainalytics,2012,76.82,66.89,61.79,5,766780.6,33093.3,42.32,29.24,0.05,None,—
Solstice Building Products,2013,690.8,1527.08,106223.0,73836.41,66.35,15,Cement & Construction Materials,CDP,2013,76.1,64.45,71.09,2,454726.4,19838.4,43.26,42.34,0.168,Limited,TUV Nord
Solstice Building Products,2014,585.54,1178.26,154378.0,64717.37,64.44,16,Cement & Construction Materials,MSCI,2014,75.17,70.77,59.05,1,169216.0,26141.0,62.47,37.58,0.21,None,—
Solstice Building Products,2015,633.72,520.2,153883.43,68743.07,66.15,16,Cement & Construction Materials,MSCI,2015,67.89,64.76,64.27,0,1203058.9,55716.1,56.84,37.93,0.05,Limited,BSI
Solstice Building Products,2016,564.47,1938.56,130788.95,61731.08,70.63,16,Cement & Construction Materials,CDP,2016,76.9,77.94,67.59,1,1215776.6,12219.9,71.7,40.86,0.05,Limited,EY
Solstice Building Products,2017,577.86,645.16,150215.77,89844.18,72.33,20,Cement & Construction Materials,S&P CSA,2017,64.68,67.03,72.23,1,788666.4,33980.7,56.69,28.04,0.05,Reasonable,TUV Nord
Solstice Building Products,2018,470.26,1873.41,151582.72,91385.18,71.94,16,Cement & Construction Materials,MSCI,2018,72.9,71.21,77.23,5,1418975.4,23516.5,77.35,28.6,0.05,Limited,BSI
Solstice Building Products,2019,1077.4,1686.39,150370.03,97213.28,71.31,16,Cement & Construction Materials,Internal,2019,69.3,78.11,75.02,2,751564.7,14127.5,70.8,43.56,0.05,Limited,BSI
Solstice Building Products,2020,464.43,2752.65,168063.96,126080.27,72.22,22,Cement & Construction Materials,Sustainalytics,2020,83.17,76.96,69.13,5,301515.8,70061.8,78.99,37.68,0.334,None,—
Solstice Building Products,2021,317.44,1060.09,161860.58,82438.11,75.32,19,Cement & Construction Materials,MSCI,2021,82.91,77.41,80.62,0,1580362.0,60492.8,73.24,45.46,0.327,Limited,ERM
Solstice Building Products,2022,1503.33,1238.81,209880.51,122909.36,77.61,18,Cement & Construction Materials,S&P CSA,2022,83.81,72.85,79.14,4,1296046.9,51532.4,65.94,42.34,0.05,Limited,KPMG
Solstice Building Products,2023,1211.31,1849.44,186769.54,97025.15,74.99,17,Cement & Construction Materials,CDP,2023,73.57,76.69,83.33,1,1047889.5,100707.1,67.88,48.45,0.207,Limited,Deloitte
Solstice Building Products,2024,1376.16,1830.46,170995.98,98442.23,80.92,21,Cement & Construction Materials,Internal,2024,92.75,83.12,81.58,2,1130956.6,72492.6,72.73,49.14,0.05,Limited,DNV
Argo Aggregates Group,1989,52.85,198.55,163114.09,104523.8,63.44,9,Cement & Construction Materials,S&P CSA,1989,71.18,62.47,61.38,1,223094.9,19300.4,17.25,7.53,1.034,Limited,—
Argo Aggregates Group,1990,82.51,207.62,132681.07,87568.27,64.52,7,Cement & Construction Materials,CDP,1990,75.79,62.98,61.07,5,497575.6,36894.0,43.81,27.77,0.703,Limited,TUV Nord
Argo Aggregates Group,1991,231.08,378.18,134026.42,74673.3,66.35,10,Cement & Construction Materials,Sustainalytics,1991,77.13,70.6,72.07,0,116815.0,36234.3,36.87,24.47,0.523,Limited,BSI
Argo Aggregates Group,1992,259.62,355.19,159937.83,103561.75,65.64,4,Cement & Construction Materials,CDP,1992,70.74,58.3,72.56,0,136338.6,17211.3,14.76,14.6,0.596,Limited,KPMG
Argo Aggregates Group,1993,333.2,599.61,187127.63,117989.92,65.93,4,Cement & Construction Materials,CDP,1993,58.06,71.62,72.87,1,675240.6,31081.1,17.1,24.11,0.358,Reasonable,DNV
Argo Aggregates Group,1994,319.69,294.81,189802.57,120749.16,67.72,8,Cement & Construction Materials,Sustainalytics,1994,70.34,73.15,71.0,2,534382.2,26421.9,16.36,19.04,0.798,Reasonable,BSI
