company,year,sector,roa,asset_turnover,working_capital,working_cap_turnover,net_debt_to_ebitda,interest_coverage,fcf,ebitda_margin,esg_capex_pct,green_assets_pct,scope1_2_emissions,esg_score,carbon_intensity_per_revenue,esg_capex_per_revenue
Ironclad Minerals Corp,2023,Mining,0.041701,0.366348,2283.34,5.8414,2.7974,1.9792,1428.34,0.200949,1.851484,0.156102,412824.54,95.0,30.9513,0.135612
Ironclad Minerals Corp,2024,Mining,0.013064,0.385843,3272.98,4.3929,3.4353,1.8794,769.93,0.160722,3.300643,0.220861,364554.18,95.0,25.3554,0.242605
Ironclad Refining,1989,PetroChemical,0.029323,0.286713,864.91,2.9979,6.8988,1.7758,51.76,0.147085,0.618797,0.012177,42587.7,40.39,16.4246,0.063099
Ironclad Refining,1990,PetroChemical,0.022417,0.264268,1243.12,2.0392,6.8313,1.2898,155.49,0.174108,1.292244,0.049189,48998.26,41.41,19.3285,0.083534
Ironclad Refining,1991,PetroChemical,0.01787,0.263,903.9,3.0565,4.462,2.4131,198.01,0.243818,0.744924,0.05438,57626.34,40.18,20.8583,0.088582
Ironclad Refining,1992,PetroChemical,0.017803,0.290388,-188.77,-16.9015,5.4875,1.6385,204.24,0.190017,0.568468,0.038831,49216.49,46.56,15.4259,0.065682
Ironclad Refining,1993,PetroChemical,0.028466,0.310537,148.49,23.0001,6.5289,1.5479,46.85,0.169737,0.391627,0.043713,51706.65,47.46,15.1398,0.04144
Ironclad Refining,1994,PetroChemical,0.016583,0.264738,-1155.58,-2.9053,5.0975,2.2321,36.79,0.205438,0.513951,0.075412,72602.21,44.61,21.6248,0.063532
Ironclad Refining,1995,PetroChemical,0.023447,0.277452,1763.58,2.1486,10.5124,1.1885,-167.65,0.132016,0.411906,0.033409,61840.95,49.74,16.3205,0.054875
Ironclad Refining,1996,PetroChemical,0.007087,0.295277,554.78,7.3963,3.76,2.2451,550.23,0.248371,1.67287,0.021925,76649.6,52.01,18.6798,0.115676
Ironclad Refining,1997,PetroChemical,0.020683,0.290113,2387.01,1.8348,4.013,2.2249,96.6,0.216232,0.723032,0.065841,80601.94,51.27,18.4038,0.090142
Ironclad Refining,1998,PetroChemical,0.03126,0.279907,140.2,32.1157,5.2101,2.1583,578.24,0.232387,1.154069,0.085024,77279.63,52.38,17.1633,0.084229
Ironclad Refining,1999,PetroChemical,0.026251,0.300588,-284.63,-18.8337,3.2199,3.396,708.49,0.222402,0.953863,0.052591,69882.79,58.22,13.0363,0.07428
Ironclad Refining,2000,PetroChemical,0.024662,0.268658,-649.33,-7.5066,3.5709,1.9694,824.04,0.243376,1.516625,0.059363,72528.93,59.86,14.88,0.093111
Ironclad Refining,2001,PetroChemical,0.01849,0.322539,913.12,6.5407,5.4745,2.8759,487.89,0.197761,1.115201,0.0317,91959.56,59.04,15.3973,0.106685
Ironclad Refining,2002,PetroChemical,0.037802,0.302403,2742.17,2.3223,4.4571,1.793,-44.78,0.183637,0.592265,0.053435,121025.91,62.38,19.005,0.077411
Ironclad Refining,2003,PetroChemical,0.032303,0.295685,3008.93,2.2737,5.8976,1.7493,352.09,0.171866,0.434038,0.05534,87444.76,62.8,12.7819,0.044354
Ironclad Refining,2004,PetroChemical,0.035048,0.310889,1135.63,6.7708,3.8534,1.3272,195.69,0.168733,0.905943,0.045705,103651.09,61.0,13.4803,0.09841
Ironclad Refining,2005,PetroChemical,0.035395,0.28955,2248.06,3.2747,4.3854,2.08,779.56,0.271882,0.817102,0.081614,115012.43,64.05,15.6231,0.086253
Ironclad Refining,2006,PetroChemical,0.023892,0.298084,3594.92,2.2929,2.2637,2.2175,1126.62,0.260677,1.360551,0.055533,93003.16,66.66,11.2832,0.09689
Ironclad Refining,2007,PetroChemical,0.019453,0.300305,2872.09,3.0514,5.6229,1.7643,964.0,0.217899,1.306962,0.10588,122302.94,68.62,13.9555,0.114836
Ironclad Refining,2008,PetroChemical,0.027173,0.327849,1354.62,7.172,2.3673,2.2592,587.88,0.241305,0.873502,0.04802,137384.96,67.69,14.1411,0.096571
Ironclad Refining,2009,PetroChemical,0.018401,0.304898,-571.1,-17.3421,3.972,1.7022,599.29,0.208185,1.630621,0.033818,128376.75,71.79,12.962,0.157916
Ironclad Refining,2010,PetroChemical,0.01814,0.297998,640.02,16.8411,5.2674,2.9217,467.02,0.239884,0.793895,0.040668,138478.06,73.13,12.8474,0.107645
Ironclad Refining,2011,PetroChemical,0.033108,0.298176,1646.6,6.7888,7.9877,1.6129,404.17,0.140164,1.261106,0.05482,139295.75,76.27,12.4611,0.087006
Ironclad Refining,2012,PetroChemical,0.024099,0.292553,555.59,21.6296,3.4425,2.9208,717.45,0.254679,1.029623,0.104536,179795.83,77.94,14.9616,0.121996
Ironclad Refining,2013,PetroChemical,0.025884,0.301171,1749.29,7.3065,3.2695,2.3807,901.37,0.259537,0.445755,0.101646,150264.08,80.26,11.7566,0.051479
Ironclad Refining,2014,PetroChemical,0.03581,0.324924,6255.35,2.2877,2.7454,2.8703,1967.08,0.250694,1.324596,0.088386,180274.75,79.26,12.5975,0.110914
Ironclad Refining,2015,PetroChemical,0.022683,0.340111,512.76,30.6692,3.3614,2.3143,1875.84,0.21403,2.178866,0.102098,190918.0,83.98,12.1403,0.140074
Ironclad Refining,2016,PetroChemical,0.026608,0.300741,1735.71,9.0644,2.6407,2.9956,2146.11,0.317764,0.485758,0.079573,177169.93,86.0,11.261,0.065719
Ironclad Refining,2017,PetroChemical,0.027614,0.321605,250.09,69.1593,5.6112,1.4526,233.55,0.182865,1.77801,0.082877,188789.02,86.71,10.9152,0.197479
Ironclad Refining,2018,PetroChemical,0.028795,0.305723,8294.38,2.259,5.1586,1.7459,1021.3,0.216657,1.318453,0.12278,200638.17,84.2,10.7082,0.139709
Ironclad Refining,2019,PetroChemical,0.021553,0.308487,9005.43,2.0815,4.6546,1.724,1312.55,0.222466,1.325525,0.140172,222109.22,90.28,11.8489,0.119534
Ironclad Refining,2020,PetroChemical,0.024888,0.336017,1569.45,15.0749,5.0905,1.6022,1302.25,0.183082,1.695081,0.118929,200663.18,89.77,8.4814,0.144765
Ironclad Refining,2021,PetroChemical,0.018811,0.321864,7331.42,3.1213,3.7818,2.3714,2103.08,0.236644,1.133068,0.107646,263823.27,90.4,11.5291,0.121481
Ironclad Refining,2022,PetroChemical,0.027154,0.347075,9972.26,2.6707,3.908,2.8593,2522.42,0.237012,1.705194,0.130951,181755.82,91.11,6.8245,0.211046
Ironclad Refining,2023,PetroChemical,0.024061,0.292678,1662.0,14.8623,5.0695,1.4747,1432.7,0.187303,2.393376,0.141382,264937.57,93.88,10.7257,0.162595
Ironclad Refining,2024,PetroChemical,0.044528,0.312255,-6096.25,-4.3407,6.1448,1.2612,1383.64,0.181098,1.700374,0.048317,243895.32,95.0,9.2167,0.180791
Ithaca Cybersecurity Industries,1989,Information Technology,0.038845,0.35459,-24.12,-63.0726,4.5276,1.1904,85.62,0.132346,0.678725,0.034953,3926.24,76.93,2.5808,0.045632
Ithaca Cybersecurity Industries,1990,Information Technology,0.017231,0.363286,205.24,8.1145,3.1882,5.0178,228.47,0.268997,0.437243,0.075508,4471.85,80.16,2.6851,0.042128
Ithaca Cybersecurity Industries,1991,Information Technology,0.026908,0.356673,734.43,2.6978,2.2058,3.5259,325.94,0.280436,0.602567,0.02761,4552.37,78.88,2.2976,0.042415
Ithaca Cybersecurity Industries,1992,Information Technology,0.030666,0.387672,-282.99,-7.9486,5.2239,1.6048,112.64,0.128667,0.666556,0.026241,5343.85,83.68,2.3757,0.044755
Ithaca Cybersecurity Industries,1993,Information Technology,0.048625,0.37495,537.75,4.7778,4.0014,2.0168,172.0,0.177165,0.547254,0.02164,5698.57,83.02,2.218,0.049065
Ithaca Cybersecurity Industries,1994,Information Technology,0.032854,0.34628,211.45,13.0534,4.0294,2.0654,184.91,0.217333,0.379134,0.064702,5944.21,82.21,2.1536,0.047266
Ithaca Cybersecurity Industries,1995,Information Technology,0.015605,0.365833,795.0,3.7656,3.3581,1.8639,266.43,0.185171,1.046711,0.062399,8146.48,85.65,2.7212,0.06804
Ithaca Cybersecurity Industries,1996,Information Technology,0.03225,0.35772,1370.27,2.4992,3.0235,2.633,278.02,0.244372,0.967164,0.048167,8017.11,86.54,2.3411,0.093236
Ithaca Cybersecurity Industries,1997,Information Technology,0.007882,0.369472,962.51,4.4082,3.637,2.6809,182.79,0.198256,0.306309,0.092544,7605.55,86.4,1.7925,0.037524
Ithaca Cybersecurity Industries,1998,Information Technology,0.032079,0.388878,-599.0,-7.8153,3.9852,2.8387,248.0,0.235905,0.663312,0.067736,9839.43,91.09,2.1018,0.085027
Ithaca Cybersecurity Industries,1999,Information Technology,0.017074,0.406646,-478.17,-11.3872,3.9316,2.5433,240.43,0.212297,1.029822,0.085073,12078.81,92.08,2.2183,0.121006
Ithaca Cybersecurity Industries,2000,Information Technology,0.025235,0.390061,1712.04,3.5231,4.301,2.3451,553.33,0.175297,1.599153,0.091187,12618.7,93.6,2.0921,0.10824
Ithaca Cybersecurity Industries,2001,Information Technology,0.029682,0.359999,1898.71,3.4544,3.312,3.9133,709.66,0.22952,0.428497,0.077337,13184.34,91.07,2.0101,0.036497
Ithaca Cybersecurity Industries,2002,Information Technology,0.031344,0.38506,-40.79,-184.5357,3.8626,1.388,176.51,0.172577,0.737471,0.114913,19169.65,92.34,2.5467,0.074754
Ithaca Cybersecurity Industries,2003,Information Technology,0.02525,0.386576,1704.34,5.0294,2.7616,4.7082,1589.84,0.267523,2.010542,0.053,19157.88,95.0,2.235,0.137283
Ithaca Cybersecurity Industries,2004,Information Technology,0.036149,0.377553,504.96,18.4069,2.3732,3.5237,1815.37,0.312476,1.526903,0.084774,18178.59,95.0,1.9558,0.133144
Ithaca Cybersecurity Industries,2005,Information Technology,0.051762,0.402209,1826.8,6.1173,2.4436,2.3504,1317.84,0.225931,0.701923,0.04208,20982.7,95.0,1.8776,0.065964
Ithaca Cybersecurity Industries,2006,Information Technology,0.034894,0.398996,-1283.5,-9.8485,2.6146,2.6791,1476.86,0.26126,2.042125,0.124202,22991.09,95.0,1.8188,0.129704
Ithaca Cybersecurity Industries,2007,Information Technology,0.041215,0.440056,1551.8,9.9363,3.029,4.0706,1432.86,0.197602,1.575199,0.031981,24540.46,95.0,1.5916,0.103892
Ithaca Cybersecurity Industries,2008,Information Technology,0.028577,0.395327,4537.37,3.7609,3.3226,2.4262,508.1,0.216799,0.898641,0.131028,35639.67,95.0,2.0885,0.104596
Ithaca Cybersecurity Industries,2009,Information Technology,0.04476,0.407245,847.32,22.5852,2.411,4.3784,3507.49,0.311349,1.271253,0.048684,32736.41,95.0,1.7106,0.116547
Ithaca Cybersecurity Industries,2010,Information Technology,0.043041,0.423325,4612.05,4.8918,1.8441,2.9894,2103.84,0.260106,0.675351,0.122427,35993.41,95.0,1.5954,0.088348
Ithaca Cybersecurity Industries,2011,Information Technology,0.047015,0.410234,4237.21,5.491,2.5025,4.8687,2146.05,0.24496,2.228189,0.072491,36759.24,95.0,1.5799,0.151714
Ithaca Cybersecurity Industries,2012,Information Technology,0.025886,0.443235,5107.39,5.5807,1.8998,4.3231,3105.22,0.32,0.315571,0.052284,43123.23,95.0,1.513,0.039931
Ithaca Cybersecurity Industries,2013,Information Technology,0.048941,0.399835,5709.99,5.4349,4.4492,2.5829,1457.91,0.185681,1.781052,0.113263,54553.68,95.0,1.7579,0.188066
Ithaca Cybersecurity Industries,2014,Information Technology,0.03923,0.466311,-1842.02,-20.5483,4.1274,2.1219,2480.73,0.194415,0.804698,0.0485,60495.72,95.0,1.5983,0.065544
Ithaca Cybersecurity Industries,2015,Information Technology,0.059136,0.447089,802.78,52.7917,2.7794,2.5374,4436.05,0.204407,0.825194,0.053201,60252.7,95.0,1.4217,0.06214
Ithaca Cybersecurity Industries,2016,Information Technology,0.029425,0.387016,-126.86,-339.9499,5.1189,2.3097,1446.11,0.166588,1.711516,0.125769,78943.95,95.0,1.8305,0.19127
Ithaca Cybersecurity Industries,2017,Information Technology,0.051844,0.471481,14676.4,3.8545,3.3936,3.0446,3166.65,0.216002,1.915906,0.135582,72900.35,95.0,1.2887,0.1736
Ithaca Cybersecurity Industries,2018,Information Technology,0.022945,0.427443,5183.39,10.92,2.8057,2.6833,4428.17,0.226398,0.869437,0.191988,81977.53,95.0,1.4483,0.081347
Ithaca Cybersecurity Industries,2019,Information Technology,0.02294,0.455506,9158.64,7.3806,3.7635,2.1488,5333.64,0.174942,1.207522,0.054001,93712.15,95.0,1.3864,0.079213
Ithaca Cybersecurity Industries,2020,Information Technology,0.025437,0.435949,19475.54,3.8156,3.1627,3.5482,7788.0,0.212047,1.322686,0.143245,102663.28,95.0,1.3816,0.119671
Ithaca Cybersecurity Industries,2021,Information Technology,0.039128,0.467703,-21460.03,-4.2325,3.8657,2.7175,3597.24,0.217822,0.81313,0.208071,110065.35,95.0,1.2118,0.093491
Ithaca Cybersecurity Industries,2022,Information Technology,0.051784,0.416685,4624.2,20.8121,3.27,3.3113,2897.33,0.203289,0.62514,0.203706,137912.05,95.0,1.433,0.079272
Ithaca Cybersecurity Industries,2023,Information Technology,0.030175,0.456119,29609.6,3.763,2.6209,2.9536,15347.4,0.250579,0.938448,0.157327,125827.79,95.0,1.1293,0.092514
Ithaca Cybersecurity Industries,2024,Information Technology,0.015969,0.412429,-11972.32,-10.2103,2.2797,3.4252,17805.44,0.267727,1.20402,0.102505,168796.09,95.0,1.3808,0.080958
Ithaca Digital Group,1989,Information Technology,0.02687,0.328147,-231.75,-9.8288,3.5114,2.2451,138.3,0.215319,0.297416,0.049296,6736.97,40.33,2.9576,0.025919
Ithaca Digital Group,1990,Information Technology,0.033178,0.316549,1098.55,2.337,3.8566,4.5971,353.79,0.290963,1.113108,0.076388,7257.06,37.86,2.8267,0.067542
Ithaca Digital Group,1991,Information Technology,0.033331,0.321395,-54.03,-50.544,5.2408,2.6488,76.4,0.212971,0.61209,0.021413,8103.61,40.05,2.9674,0.074635
Ithaca Digital Group,1992,Information Technology,0.020633,0.294536,598.72,4.9585,4.3525,1.9208,13.47,0.204256,0.308862,0.04799,9193.3,42.03,3.0967,0.041748
Ithaca Digital Group,1993,Information Technology,0.029195,0.331326,1144.59,3.2996,4.2535,2.2698,309.75,0.220712,0.682582,0.055927,11305.42,37.92,2.9935,0.047203
Ithaca Digital Group,1994,Information Technology,0.032828,0.3187,1287.14,3.1219,2.524,4.23,280.43,0.280748,0.332315,0.055955,10511.78,44.01,2.616,0.042784
Ithaca Digital Group,1995,Information Technology,0.026101,0.300142,-5.54,-814.3863,2.3399,2.8737,798.46,0.319999,0.685209,0.048382,15222.71,42.56,3.3741,0.076639
Ithaca Digital Group,1996,Information Technology,0.025459,0.337532,335.96,15.937,3.0819,2.9195,542.29,0.249744,0.263741,0.085853,14313.7,39.39,2.6734,0.034074
Ithaca Digital Group,1997,Information Technology,0.016169,0.314958,2446.78,2.3229,2.9626,2.9753,579.91,0.229348,1.11731,0.029026,18528.08,40.65,3.2599,0.088931
Ithaca Digital Group,1998,Information Technology,0.031028,0.304463,38.75,162.8124,5.454,1.4523,312.25,0.197991,0.256966,0.06102,16549.76,43.86,2.6232,0.034568
Ithaca Digital Group,1999,Information Technology,0.024051,0.306463,-128.77,-56.5375,4.2473,1.9351,301.61,0.238279,0.792098,0.102514,16112.15,40.98,2.2131,0.11064
Ithaca Digital Group,2000,Information Technology,0.037207,0.359198,2052.53,4.4965,2.7034,2.7828,1061.0,0.246945,1.194142,0.06769,24019.35,42.69,2.6026,0.108853
Ithaca Digital Group,2001,Information Technology,0.026761,0.320058,918.17,10.5192,4.1735,1.3685,-170.57,0.162801,0.997582,0.044256,31965.58,46.65,3.3096,0.127721
Ithaca Digital Group,2002,Information Technology,0.032733,0.327159,528.78,19.669,3.8599,1.7123,787.91,0.183123,2.489922,0.089792,25519.06,47.81,2.4536,0.166518
Ithaca Digital Group,2003,Information Technology,0.046472,0.327691,1963.29,6.2963,4.0185,1.4319,555.82,0.158736,1.710905,0.068337,31108.84,47.71,2.5166,0.138506
Ithaca Digital Group,2004,Information Technology,0.032589,0.382162,2742.96,5.6447,3.3628,2.7639,1013.82,0.191992,0.798506,0.066505,35287.64,47.51,2.2791,0.070161
Ithaca Digital Group,2005,Information Technology,0.03856,0.349384,1090.76,15.1012,4.1932,1.8805,1214.4,0.206549,0.76964,0.089676,33602.02,44.44,2.04,0.062422
Ithaca Digital Group,2006,Information Technology,0.026833,0.343382,2126.21,9.0635,6.0345,1.7122,1391.54,0.153914,1.328401,0.041611,53993.87,48.3,2.8018,0.094197
Ithaca Digital Group,2007,Information Technology,0.046974,0.338866,8876.56,2.4129,3.7556,2.5302,554.25,0.18729,0.639592,0.089034,57803.84,49.75,2.6988,0.080923
Ithaca Digital Group,2008,Information Technology,0.04113,0.346232,12570.51,1.9425,2.2438,2.165,2311.0,0.21804,0.480152,0.118946,50818.06,50.93,2.0812,0.042319
Ithaca Digital Group,2009,Information Technology,0.032273,0.317503,4282.94,5.8027,5.5683,1.4482,1330.29,0.173766,2.259764,0.063001,59725.15,50.33,2.4032,0.170975
Ithaca Digital Group,2010,Information Technology,0.046777,0.357416,11421.99,2.613,2.7588,2.2899,495.43,0.204395,0.403891,0.052734,65860.53,52.09,2.2067,0.052351
Ithaca Digital Group,2011,Information Technology,0.022658,0.350205,4842.72,7.2752,2.827,2.4175,3622.09,0.262406,0.755193,0.055929,76581.38,51.82,2.1737,0.103504
Ithaca Digital Group,2012,Information Technology,0.040673,0.367632,5393.5,7.2182,3.0554,1.8988,450.71,0.20895,1.236495,0.040816,88290.55,51.64,2.2679,0.167013
Ithaca Digital Group,2013,Information Technology,0.036526,0.367236,-7747.83,-6.2693,5.0602,1.6803,1193.92,0.183592,1.639531,0.040857,104444.39,48.82,2.1502,0.160263
Ithaca Digital Group,2014,Information Technology,0.020212,0.341678,2092.13,24.4771,4.7318,3.0901,1147.9,0.204305,1.669291,0.074298,95242.61,52.64,1.8599,0.223802
Ithaca Digital Group,2015,Information Technology,0.029177,0.389182,7650.92,8.3425,4.1019,1.7737,3495.6,0.176628,1.588057,0.047153,138941.49,52.84,2.1768,0.164603
Ithaca Digital Group,2016,Information Technology,0.033337,0.377834,26704.27,2.5813,3.141,2.1181,-1495.07,0.168772,1.602552,0.048544,117311.87,52.29,1.7018,0.210994
Ithaca Digital Group,2017,Information Technology,0.019422,0.373107,-5742.36,-13.3953,3.4167,2.0566,4033.25,0.177286,1.295539,0.141059,133677.21,55.26,1.7379,0.10619
Ithaca Digital Group,2018,Information Technology,0.019908,0.356713,6235.66,13.5471,4.101,1.9622,1070.68,0.198114,1.091324,0.109963,138895.18,52.55,1.6442,0.141713
Ithaca Digital Group,2019,Information Technology,0.047382,0.370115,19223.43,5.2685,2.4659,3.2688,18735.82,0.286538,3.671475,0.110791,136317.52,57.03,1.346,0.229233
Ithaca Digital Group,2020,Information Technology,0.034191,0.381021,13714.07,8.4012,3.3528,3.4299,12806.72,0.266959,0.66801,0.05957,167198.77,58.0,1.4512,0.08806
Ithaca Digital Group,2021,Information Technology,0.01736,0.403674,37125.39,3.4934,2.1897,3.9748,13191.12,0.23088,0.779911,0.20702,176180.95,58.73,1.3584,0.057922
Ithaca Digital Group,2022,Information Technology,0.035111,0.363926,45104.18,2.9613,6.5836,1.1841,1809.39,0.122017,0.842949,0.07387,173610.2,58.38,1.2998,0.059681
Ithaca Digital Group,2023,Information Technology,0.023937,0.415444,4152.35,41.6027,3.4512,4.1665,17669.03,0.251983,2.231546,0.059104,226431.74,58.81,1.3108,0.168784
Ithaca Digital Group,2024,Information Technology,0.046742,0.376139,-11564.01,-15.2535,2.8849,3.3407,13275.72,0.226968,1.363063,0.246292,301756.49,58.57,1.7107,0.165628
Ithaca Renewables,1989,Renewables & Utilities,0.015125,0.304142,180.25,4.2257,7.8655,1.2321,-0.65,0.131497,0.22796,0.076857,6616.59,55.64,8.6867,0.026139
Ithaca Renewables,1990,Renewables & Utilities,0.028377,0.332687,322.86,2.8872,4.196,2.6001,97.19,0.237006,0.92932,0.062321,8663.98,55.37,9.2944,0.086604
Ithaca Renewables,1991,Renewables & Utilities,0.026019,0.34591,241.38,4.2426,2.3446,4.4868,149.87,0.259377,1.23869,0.096612,7674.05,55.26,7.4937,0.077534
Ithaca Renewables,1992,Renewables & Utilities,0.034606,0.350728,13.57,89.1164,3.27,2.3222,155.56,0.257395,0.658715,0.097103,8307.37,55.22,6.8695,0.060282
Ithaca Renewables,1993,Renewables & Utilities,0.030883,0.346159,100.01,12.3801,2.5141,2.1788,65.45,0.244393,0.234797,0.053006,11174.45,57.9,9.0253,0.026693
Ithaca Renewables,1994,Renewables & Utilities,0.043637,0.360439,-35.57,-39.5283,4.7472,2.4258,87.0,0.212038,0.747422,0.094251,10730.98,61.88,7.6322,0.089195
Ithaca Renewables,1995,Renewables & Utilities,0.026105,0.326215,378.68,3.9748,6.3096,1.0987,39.68,0.155409,1.379408,0.110017,13259.12,58.65,8.8089,0.136182
Ithaca Renewables,1996,Renewables & Utilities,0.039105,0.324373,241.72,6.8045,3.4675,1.5711,109.26,0.238409,0.991094,0.043821,11091.34,61.53,6.7434,0.127202
Ithaca Renewables,1997,Renewables & Utilities,0.025686,0.336446,22.03,80.3386,3.8328,1.5789,104.09,0.172002,0.619904,0.080295,10747.98,60.16,6.0728,0.052405
Ithaca Renewables,1998,Renewables & Utilities,0.03218,0.345916,-264.92,-7.8792,3.083,1.982,194.01,0.236074,1.422443,0.113672,13861.33,61.63,6.6406,0.091029
Ithaca Renewables,1999,Renewables & Utilities,0.030701,0.352883,384.24,6.1484,4.8061,1.7447,38.0,0.199443,0.620489,0.029188,20326.54,64.57,8.6039,0.081808
Ithaca Renewables,2000,Renewables & Utilities,0.029838,0.331818,-35.78,-70.4438,4.0771,1.3032,81.67,0.192233,1.462221,0.03211,17921.55,62.2,7.1104,0.152407
Ithaca Renewables,2001,Renewables & Utilities,0.016432,0.345159,715.01,4.1559,3.3571,3.2118,356.12,0.295507,1.736499,0.098877,20035.25,66.38,6.7424,0.134506
Ithaca Renewables,2002,Renewables & Utilities,0.018257,0.375722,930.3,3.5399,2.7328,4.0104,133.25,0.246018,0.740539,0.040149,20926.16,64.15,6.3543,0.094771
Ithaca Renewables,2003,Renewables & Utilities,0.039676,0.382938,443.94,8.4441,3.1337,2.0575,134.37,0.199287,1.055336,0.071077,20150.0,63.42,5.3752,0.113197
Ithaca Renewables,2004,Renewables & Utilities,0.029279,0.311672,666.39,5.4425,5.9831,1.8006,-15.98,0.199454,0.608736,0.077432,27193.64,67.68,7.4979,0.082341
Ithaca Renewables,2005,Renewables & Utilities,0.016409,0.362392,-91.93,-47.3915,2.8289,3.9943,477.21,0.258524,1.53556,0.129193,32510.81,69.5,7.4623,0.129247
Ithaca Renewables,2006,Renewables & Utilities,0.034211,0.370544,-1063.8,-4.8454,3.4777,2.3716,376.49,0.22083,1.391154,0.119623,32747.1,65.22,6.3531,0.098847
Ithaca Renewables,2007,Renewables & Utilities,0.031433,0.333271,601.07,8.6973,5.0849,1.9236,426.98,0.199873,2.077983,0.144124,35515.49,66.08,6.7938,0.170502
Ithaca Renewables,2008,Renewables & Utilities,0.005612,0.374112,782.76,8.0308,5.5077,2.3733,203.65,0.197706,1.194669,0.056198,33880.84,69.67,5.3897,0.142816
